PHENOTYPE,EVEN_COS_SIM,EVEN_PEARSON,MAX_ABS_BETAS,BETA_PVALUE,MEAN.DELTA.R2,R2_PVALUE
Mean_time_to_correctly_identify_matches.all_ethnicities.both.original.RAW,3.3046641407731356,2.904888040502279,4.934298757881e-4,0.7722772277227723,2.4009504278471594e-6,0.07920792079207921
Mean_time_to_correctly_identify_matches.all_ethnicities.both.original.with_med_correction.IRNT,2.9419597951257574,2.941775372951783,4.9380952151231e-4,0.8514851485148515,2.7750047407876233e-6,0.009900990099009901
Mean_time_to_correctly_identify_matches.all_ethnicities.both.original.with_med_correction.RAW,3.3048595141843435,2.895540648549005,4.9130392895727e-4,0.8217821782178217,2.424041411402955e-6,0.0594059405940594
Mean_time_to_correctly_identify_matches.all_ethnicities.both.static_med_corrected.IRNT,2.687060966091764,2.6976886493513166,4.934979971946e-4,0.9504950495049505,3.169861908487909e-6,0.009900990099009901
Mean_time_to_correctly_identify_matches.all_ethnicities.both.static_med_corrected.RAW,2.690597254242783,2.696572442110883,4.935148261575e-4,0.9405940594059404,2.750293038871874e-6,0.009900990099009901
Microalbumin_in_urine.all_ethnicities.both.2nd_visit.original.RAW,3.1412429368589008,3.303690899863873,5.2049022205129e-4,0.0099009900990099,3.322726752686654e-4,0.8316831683168316
Microalbumin_in_urine.all_ethnicities.both.dynamic_med_corrected.IRNT,3.108438984025066,3.0814597766462257,4.9651156740141e-4,0.06930693069306931,8.202405223406785e-6,0.04950495049504951
Microalbumin_in_urine.all_ethnicities.both.dynamic_med_corrected.RAW,2.9305687055059,2.924813761885739,4.9595417629167e-4,0.16831683168316833,7.100462821858325e-6,0.22772277227722773
Microalbumin_in_urine.all_ethnicities.both.original.IRNT,2.885104129501463,2.8848745882243794,4.9619642280717e-4,0.099009900990099,8.079157425757572e-6,0.04950495049504951
Microalbumin_in_urine.all_ethnicities.both.original.RAW,3.0010715667094545,3.1101270200264612,4.9334259028734e-4,0.06930693069306931,6.967821007323842e-6,0.3564356435643564
Microalbumin_in_urine.all_ethnicities.both.original.with_med_correction.IRNT,2.885104129501463,2.8848745882243794,4.9619642280717e-4,0.099009900990099,8.079157425757572e-6,0.04950495049504951
Microalbumin_in_urine.all_ethnicities.both.original.with_med_correction.RAW,3.0010715667094545,3.1101270200264612,4.9334259028734e-4,0.06930693069306931,6.967821007323842e-6,0.3564356435643564
Microalbumin_in_urine.all_ethnicities.both.static_med_corrected.IRNT,3.206385238509301,3.1960522430433467,4.9633243115348e-4,0.0891089108910891,8.132106045016202e-6,0.039603960396039604
Microalbumin_in_urine.all_ethnicities.both.static_med_corrected.RAW,3.0615690765144765,3.002024958391025,4.9536702595771e-4,0.21782178217821785,7.051110956971962e-6,0.27722772277227725
Monocyte_count.all_ethnicities.both.2nd_visit.original.RAW,2.9248404489513673,3.3914384980052152,4.7334414526248e-4,0.0099009900990099,6.045294843899651e-5,0.13861386138613863
Monocyte_count.all_ethnicities.both.dynamic_med_corrected.IRNT,2.3550757420757114,2.3432514062423233,4.9512353850347e-4,0.25742574257425743,7.65653995879593e-6,0.009900990099009901
Monocyte_count.all_ethnicities.both.dynamic_med_corrected.RAW,3.1721060967581933,3.174487075785294,4.9518678576612e-4,0.24752475247524752,5.0179153508093025e-6,0.009900990099009901
Monocyte_count.all_ethnicities.both.original.IRNT,2.8410151151091276,2.840865011206928,4.9450354126754e-4,0.5148514851485149,6.652081142602406e-6,0.009900990099009901
Monocyte_count.all_ethnicities.both.original.RAW,3.119392259507741,2.975223150805317,4.8780801916993e-4,0.5742574257425742,4.650753861835943e-6,0.009900990099009901
Monocyte_count.all_ethnicities.both.original.with_med_correction.IRNT,2.8410151151091276,2.840865011206928,4.9450354126754e-4,0.5148514851485149,6.652081142602406e-6,0.009900990099009901
Monocyte_count.all_ethnicities.both.original.with_med_correction.RAW,3.119392259507741,2.975223150805317,4.8780801916993e-4,0.5742574257425742,4.650753861835943e-6,0.009900990099009901
Monocyte_count.all_ethnicities.both.static_med_corrected.IRNT,2.856004041230761,2.9295943945804233,4.9504691320963e-4,0.31683168316831684,7.674592447786354e-6,0.009900990099009901
Monocyte_count.all_ethnicities.both.static_med_corrected.RAW,3.207085563213298,3.2475661889102456,4.9575003295738e-4,0.07920792079207921,5.0054650204130195e-6,0.009900990099009901
Monocyte_percentage.all_ethnicities.both.2nd_visit.original.RAW,2.931466195231967,3.441624086580949,5.0451355161432e-4,0.0099009900990099,6.166952819296884e-5,0.10891089108910891
Monocyte_percentage.all_ethnicities.both.dynamic_med_corrected.IRNT,2.6338433247836432,2.6235378899512565,4.9500547562376e-4,0.33663366336633666,7.671248745507822e-6,0.009900990099009901
Monocyte_percentage.all_ethnicities.both.dynamic_med_corrected.RAW,2.8484815828647716,2.7572848139520474,4.9485212754161e-4,0.3564356435643564,5.428925890975701e-6,0.009900990099009901
Monocyte_percentage.all_ethnicities.both.original.IRNT,2.9766053958072995,2.976533983824584,4.9516691433308e-4,0.1485148514851485,6.716823552452289e-6,0.009900990099009901
Monocyte_percentage.all_ethnicities.both.original.RAW,3.1849737008537575,3.0031044152123094,4.9435584080543e-4,0.15841584158415842,5.049566854285759e-6,0.009900990099009901
Monocyte_percentage.all_ethnicities.both.original.with_med_correction.IRNT,2.9766053958072995,2.976533983824584,4.9516691433308e-4,0.1485148514851485,6.716823552452289e-6,0.009900990099009901
Monocyte_percentage.all_ethnicities.both.original.with_med_correction.RAW,3.1849737008537575,3.0031044152123094,4.9435584080543e-4,0.15841584158415842,5.049566854285759e-6,0.009900990099009901
Monocyte_percentage.all_ethnicities.both.static_med_corrected.IRNT,3.248368818311123,3.236350482323865,4.9519138076373e-4,0.21782178217821785,7.682869878633108e-6,0.009900990099009901
Monocyte_percentage.all_ethnicities.both.static_med_corrected.RAW,3.2921283762465428,3.248367239512031,4.9511669067212e-4,0.21782178217821785,5.422835793243476e-6,0.009900990099009901
Neuroticism_score.all_ethnicities.both.2nd_visit.original.RAW,2.946198271217081,3.368900107640967,4.7487918074436e-4,0.0099009900990099,6.338782572917756e-5,0.297029702970297
Neuroticism_score.all_ethnicities.both.dynamic_med_corrected.IRNT,2.5537578262812164,2.51314160708969,4.9385179261259e-4,0.8910891089108911,4.561255437996556e-6,0.009900990099009901
Neuroticism_score.all_ethnicities.both.dynamic_med_corrected.RAW,2.890712864801873,2.8741621726152564,4.9431470508373e-4,0.6633663366336634,4.523974965085646e-6,0.009900990099009901
Neuroticism_score.all_ethnicities.both.original.IRNT,3.31199848488222,3.3118271361291183,4.9424691554399e-4,0.7227722772277227,4.9124587308269074e-6,0.009900990099009901
Neuroticism_score.all_ethnicities.both.original.RAW,3.029713802391867,3.266939697018734,4.0543882642908e-4,0.7128712871287128,4.890596325121677e-6,0.009900990099009901
Neuroticism_score.all_ethnicities.both.original.with_med_correction.IRNT,3.31199848488222,3.3118271361291183,4.9424691554399e-4,0.7227722772277227,4.9124587308269074e-6,0.009900990099009901
Neuroticism_score.all_ethnicities.both.original.with_med_correction.RAW,3.029713802391867,3.266939697018734,4.0543882642908e-4,0.7128712871287128,4.890596325121677e-6,0.009900990099009901
Neuroticism_score.all_ethnicities.both.static_med_corrected.IRNT,2.5537578262812164,2.51314160708969,4.9385179261259e-4,0.8910891089108911,4.561255437996556e-6,0.009900990099009901
Neuroticism_score.all_ethnicities.both.static_med_corrected.RAW,2.890712864801873,2.8741621726152564,4.9431470508373e-4,0.6633663366336634,4.523974965085646e-6,0.009900990099009901
Neutrophill_count.all_ethnicities.both.2nd_visit.original.RAW,2.9082952824655055,3.174368112244085,5.1488318016571e-4,0.0099009900990099,5.91382513119524e-5,0.1485148514851485
Neutrophill_count.all_ethnicities.both.dynamic_med_corrected.IRNT,2.9932305068138736,2.990223893913828,4.9385958750432e-4,0.8217821782178217,6.678770508134207e-6,0.009900990099009901
Neutrophill_count.all_ethnicities.both.dynamic_med_corrected.RAW,2.9116977936187776,2.904735327537684,4.9375649217998e-4,0.8415841584158416,6.155033817437545e-6,0.009900990099009901
Neutrophill_count.all_ethnicities.both.original.IRNT,2.677353268627326,2.677184260157908,4.9397139044602e-4,0.8316831683168316,6.391947606806947e-6,0.009900990099009901
Neutrophill_count.all_ethnicities.both.original.RAW,3.0402778750115824,2.7717550486367917,4.9196287409211e-4,0.8118811881188119,5.950009032184081e-6,0.009900990099009901
Neutrophill_count.all_ethnicities.both.original.with_med_correction.IRNT,2.6846565080271776,2.684486023386017,4.938843277186e-4,0.7722772277227723,6.407202756013308e-6,0.009900990099009901
Neutrophill_count.all_ethnicities.both.original.with_med_correction.RAW,3.0332458486248317,2.77732624743189,4.8427225167735e-4,0.7425742574257426,5.943048870646686e-6,0.009900990099009901
Neutrophill_count.all_ethnicities.both.static_med_corrected.IRNT,3.214945599735491,3.218146452332256,4.9396158720251e-4,0.7920792079207921,6.656195037200505e-6,0.009900990099009901
Neutrophill_count.all_ethnicities.both.static_med_corrected.RAW,3.0874065022961843,3.0934854453885396,4.9400735985369e-4,0.7623762376237624,6.152661416525407e-6,0.009900990099009901
Neutrophill_percentage.all_ethnicities.both.2nd_visit.original.RAW,2.9095557390229723,3.111582072673698,5.0851127995658e-4,0.0099009900990099,5.842906440196513e-5,0.26732673267326734
Neutrophill_percentage.all_ethnicities.both.dynamic_med_corrected.IRNT,3.005086074918608,2.8642313073272367,4.9421374754959e-4,0.6138613861386139,5.533622542935984e-6,0.009900990099009901
Neutrophill_percentage.all_ethnicities.both.dynamic_med_corrected.RAW,2.7739491349677796,2.7665458361501933,4.9423630634732e-4,0.594059405940594,5.338671236994142e-6,0.009900990099009901
Neutrophill_percentage.all_ethnicities.both.original.IRNT,2.619045471593372,2.618837329811944,4.9407766943106e-4,0.7524752475247525,5.107202670478345e-6,0.009900990099009901
Neutrophill_percentage.all_ethnicities.both.original.RAW,3.1181249170446588,2.6039922082495655,4.9331516276186e-4,0.7425742574257426,4.925687133092854e-6,0.009900990099009901
Neutrophill_percentage.all_ethnicities.both.original.with_med_correction.IRNT,2.6503554488743224,2.6501502936708645,4.9421919477971e-4,0.6732673267326733,5.213940616734247e-6,0.009900990099009901
Neutrophill_percentage.all_ethnicities.both.original.with_med_correction.RAW,3.117505761647637,2.6328106991271505,4.9397472717367e-4,0.6732673267326733,5.026844810081255e-6,0.009900990099009901
Neutrophill_percentage.all_ethnicities.both.static_med_corrected.IRNT,3.4285044226070016,3.4212242415546936,4.9442171660041e-4,0.5148514851485149,5.5351530885390594e-6,0.009900990099009901
Neutrophill_percentage.all_ethnicities.both.static_med_corrected.RAW,3.142121694424471,3.1210299448810845,4.9449512451007e-4,0.4752475247524752,5.337820755534442e-6,0.009900990099009901
Nucleated_red_blood_cell_count.all_ethnicities.both.2nd_visit.original.RAW,3.2563007508944324,3.2251144417622988,3.61980114293259e-5,0.1782178217821782,7.929593096645503e-5,0.5148514851485149
Nucleated_red_blood_cell_count.all_ethnicities.both.dynamic_med_corrected.IRNT,2.564584700753967,2.5505728204508267,4.943359673664e-4,0.7623762376237624,2.2074615144701604e-6,0.2871287128712871
Nucleated_red_blood_cell_count.all_ethnicities.both.dynamic_med_corrected.RAW,2.878190555644104,2.8780184044956254,4.9335687746027e-4,0.9702970297029704,1.937891561162104e-6,0.8217821782178217
Nucleated_red_blood_cell_count.all_ethnicities.both.original.IRNT,2.770246657180587,2.7700796757602704,4.9449395155011e-4,0.6435643564356436,2.1420759325491015e-6,0.4158415841584158
Nucleated_red_blood_cell_count.all_ethnicities.both.original.RAW,2.5887687747428374,2.5360769988882943,1.01443563159891e-5,0.7128712871287128,2.0011946738679107e-6,0.7326732673267327
Nucleated_red_blood_cell_count.all_ethnicities.both.original.with_med_correction.IRNT,2.770246657180587,2.7700796757602704,4.9449395155011e-4,0.6435643564356436,2.1420759325491015e-6,0.4158415841584158
Nucleated_red_blood_cell_count.all_ethnicities.both.original.with_med_correction.RAW,2.5887687747428374,2.5360769988882943,1.01443563159891e-5,0.7128712871287128,2.0011946738679107e-6,0.7326732673267327
Nucleated_red_blood_cell_count.all_ethnicities.both.static_med_corrected.IRNT,2.94551087524772,2.970573783277896,4.9433985216547e-4,0.7425742574257426,2.20877072642891e-6,0.2871287128712871
Nucleated_red_blood_cell_count.all_ethnicities.both.static_med_corrected.RAW,2.7788921363657977,2.7895875330176483,4.9371575996919e-4,0.8910891089108911,1.9419075679168657e-6,0.8217821782178217
Nucleated_red_blood_cell_percentage.all_ethnicities.both.2nd_visit.original.RAW,3.204995345786397,3.1338557284605315,3.61980114293259e-5,0.1782178217821782,7.957145997745593e-5,0.49504950495049505
Nucleated_red_blood_cell_percentage.all_ethnicities.both.dynamic_med_corrected.IRNT,2.688718101184293,2.595147461923242,4.9439525667776e-4,0.48514851485148514,2.450568973581722e-6,0.04950495049504951
Nucleated_red_blood_cell_percentage.all_ethnicities.both.dynamic_med_corrected.RAW,2.834795353142366,2.7157477794650995,4.9335123349725e-4,0.9603960396039604,2.055174961862722e-6,0.6039603960396039
Nucleated_red_blood_cell_percentage.all_ethnicities.both.original.IRNT,2.811091187446366,2.810909033177262,4.9466994782037e-4,0.37623762376237624,2.463953329222713e-6,0.04950495049504951
Nucleated_red_blood_cell_percentage.all_ethnicities.both.original.RAW,2.5251853058643574,2.472198184545519,1.01287376130554e-5,0.7524752475247525,1.9742976499845938e-6,0.7326732673267327
Nucleated_red_blood_cell_percentage.all_ethnicities.both.original.with_med_correction.IRNT,2.811091187446366,2.810909033177262,4.9466994782037e-4,0.37623762376237624,2.463953329222713e-6,0.04950495049504951
Nucleated_red_blood_cell_percentage.all_ethnicities.both.original.with_med_correction.RAW,2.5251853058643574,2.472198184545519,1.01287376130554e-5,0.7524752475247525,1.9742976499845938e-6,0.7326732673267327
Nucleated_red_blood_cell_percentage.all_ethnicities.both.static_med_corrected.IRNT,2.649264568722521,2.605017158047965,4.9445932832425e-4,0.4752475247524752,2.453408908099788e-6,0.04950495049504951
Nucleated_red_blood_cell_percentage.all_ethnicities.both.static_med_corrected.RAW,2.8380306320964617,2.8522851368764393,4.9329711147123e-4,0.9504950495049505,2.058724551468091e-6,0.594059405940594
Number_of_children_fathered.all_ethnicities.both.2nd_visit.original.RAW,2.8927622478286055,3.325248837715568,2.4101616690906e-4,0.0099009900990099,1.1455590395212378e-4,0.19801980198019803
Number_of_children_fathered.all_ethnicities.both.dynamic_med_corrected.IRNT,3.0728713391276616,3.040722987692427,4.9443970200443e-4,0.45544554455445546,5.119353851142199e-6,0.12871287128712872
Number_of_children_fathered.all_ethnicities.both.dynamic_med_corrected.RAW,3.0706529162996063,3.0382219060417284,4.9424881169696e-4,0.5346534653465347,4.95107874446315e-6,0.12871287128712872
Number_of_children_fathered.all_ethnicities.both.original.IRNT,2.7751769800150443,2.774940053458041,4.9398326511217e-4,0.6336633663366337,4.843058937380185e-6,0.2079207920792079
Number_of_children_fathered.all_ethnicities.both.original.RAW,3.1485104856460824,2.7411957418443533,2.3776260429315e-4,0.801980198019802,4.848164621290563e-6,0.15841584158415842
Number_of_children_fathered.all_ethnicities.both.original.with_med_correction.IRNT,2.742430095541752,2.7421872215254854,4.9403593569807e-4,0.5841584158415841,5.124713112536483e-6,0.0594059405940594
Number_of_children_fathered.all_ethnicities.both.original.with_med_correction.RAW,3.148412280374185,2.7406583393159467,2.3776260429315e-4,0.801980198019802,4.8498995371751286e-6,0.15841584158415842
Number_of_children_fathered.all_ethnicities.both.static_med_corrected.IRNT,2.8956624829558453,2.897114187244429,4.9447542630085e-4,0.45544554455445546,4.947945736570572e-6,0.16831683168316833
Number_of_children_fathered.all_ethnicities.both.static_med_corrected.RAW,3.0153521684624516,3.004833440535905,4.9414635761153e-4,0.5643564356435643,4.974202816772127e-6,0.12871287128712872
Number_of_live_births.all_ethnicities.both.2nd_visit.original.RAW,2.9573466541290387,3.4887427080314337,2.3010779848836e-4,0.0099009900990099,1.0203724215024355e-4,0.21782178217821782
Number_of_live_births.all_ethnicities.both.dynamic_med_corrected.IRNT,2.780123844949233,2.7269866287007596,4.9550736323599e-4,0.1485148514851485,5.215572459545572e-6,0.009900990099009901
Number_of_live_births.all_ethnicities.both.dynamic_med_corrected.RAW,2.795437077230516,2.780495702778069,4.9577631970729e-4,0.099009900990099,5.466761318019337e-6,0.009900990099009901
Number_of_live_births.all_ethnicities.both.original.IRNT,3.0217138168493145,3.0216530804342487,4.9547464583861e-4,0.1782178217821782,5.00523336182529e-6,0.009900990099009901
Number_of_live_births.all_ethnicities.both.original.RAW,3.3019896112974516,3.0196897528801356,2.394551340427e-4,0.13861386138613865,5.427664586443726e-6,0.009900990099009901
Number_of_live_births.all_ethnicities.both.original.with_med_correction.IRNT,3.0223954825610595,3.0223394682117566,4.9574850464012e-4,0.1188118811881188,5.2366278055909765e-6,0.009900990099009901
